Frame,Obj,X,Y,Z,Doppler,Intensity
79,26,-0.23047,0.21484,-0.15625,0,239
79,26,-0.35938,0.16602,-0.017578,0,360
79,26,-0.35742,0.25391,0.027344,0,640
79,26,-0.39258,0.27539,0.0625,0,547
79,26,-0.41211,0.30664,0.11719,0,201
79,26,-0.23047,0.22656,-0.13867,0.25686,493
79,26,-0.35938,0.16602,0.011719,0.25686,693
79,26,-0.37109,0.23047,0.052734,0.25686,1231
79,26,-0.39258,0.26758,0.089844,0.25686,1031
79,26,-0.41211,0.29492,0.14844,0.25686,379
79,26,-0.35938,0.16406,0.037109,0.51373,321
79,26,-0.37109,0.2207,0.083984,0.51373,588
79,26,-0.39258,0.25195,0.125,0.51373,500
79,26,-0.42773,0.24219,0.18945,0.51373,175
79,26,-0.35156,0,-0.056641,0,213
79,26,0.30859,0,-0.35352,0,221
79,26,0.35742,0,-0.38867,0,354
79,26,0.39258,0,-0.37109,0,282
79,26,0.46094,0.09375,-0.23828,0,101
79,26,-0.35156,0,-0.019531,0.25686,397
79,26,0.29688,0,-0.32813,0.25686,425
79,26,0.34375,0,-0.36133,0.25686,654
79,26,0.39258,0,-0.33789,0.25686,521
79,26,0.29688,0,-0.30078,0.51373,199
79,26,0.34375,0,-0.32813,0.51373,312
79,26,0.44531,0.23633,-0.15625,0.51373,88
80,30,-0.27148,0.28125,-0.060547,0,469
80,30,-0.33008,0.28516,0.058594,0,1162
80,30,-0.36328,0.30859,0.085938,0,1537
80,30,-0.39648,0.3418,0.072266,0,1013
80,30,-0.46484,0.33203,0.035156,0,299
80,30,1.4746,0,1.2969,0,142
80,30,-0.28516,0.27344,-0.029297,0.25686,893
80,30,-0.33008,0.27734,0.083984,0.25686,2288
80,30,-0.36328,0.29883,0.11133,0.25686,3108
80,30,-0.39648,0.33398,0.10352,0.25686,2165
80,30,-0.46484,0.32617,0.070313,0.25686,718
80,30,1.3359,0,1.4961,0.25686,184
80,30,1.4746,0,1.2891,0.25686,263
80,30,-0.28516,0.27539,-0.0097656,0.51373,564
80,30,-0.33008,0.27344,0.099609,0.51373,1462
80,30,-0.37695,0.26758,0.13867,0.51373,2040
80,30,-0.41211,0.29883,0.13672,0.51373,1494
80,30,-0.46484,0.30859,0.125,0.51373,536
80,30,-0.37695,0.25391,0.16406,0.77059,265
80,30,-0.42773,0.25977,0.16406,0.77059,240
80,30,-0.46484,0.2832,0.17578,0.77059,125
80,30,-0.42773,0.25977,0.16406,1.0275,47
80,30,-0.36328,0.38281,0.0078125,-0.51373,60
80,30,-0.3125,0.4043,0.12891,-0.25686,93
80,30,-0.375,0.42969,0.042969,-0.25686,68
80,30,-1.168,0,1.2715,0,124
80,30,1.0879,0,-1.207,0.25686,182
80,30,-1.2188,0,1.3711,0.25686,235
80,30,-0.51172,0,0.36328,-0.25686,88
80,30,0.32227,0.33594,0.33203,-0.25686,36
