Frame #,# Obj,X,Y,Z,Doppler,Intensity
168,51,0.49023,0.50195,-0.25586,-0.51373,90
168,51,0.51953,0.50391,-0.31836,-0.51373,83
168,51,-0.46875,0.57813,-0.37891,-0.51373,35
168,51,-0.7207,0.85547,-1.0547,-0.51373,40
168,51,-0.29688,0.38867,-0.19727,-0.25686,10
168,51,0.070313,0.66016,0.34375,-0.25686,82
168,51,0.51953,0.52148,-0.29102,-0.25686,85
168,51,-0.80859,0,0.35938,-0.25686,53
168,51,-0.6543,1.1426,-0.70703,-0.25686,41
168,51,-0.67383,1.0996,-0.83789,-0.25686,73
168,51,0.69141,0.83398,-1.1523,-0.25686,60
169,62,0.49414,0.18164,-0.029297,0,13
169,62,0.17773,0.30859,0.44727,0,15
169,62,0.1543,0.5,-0.32422,0,25
169,62,0.55664,0.30469,0.18164,0,31
169,62,0.59375,0.32813,0.1875,0,53
169,62,0.41992,0.48047,-0.38867,0,60
169,62,0.49414,0.46875,-0.40234,0,56
169,62,0.31641,1.3223,-0.50586,0,27
169,62,0.2793,1.4668,-0.025391,0,26
169,62,0.49414,0.18359,-0.017578,0.25686,48
169,62,0.55273,0.13672,-0.037109,0.25686,57
169,62,0.5957,0.14453,-0.048828,0.25686,38
169,62,0.51172,0.13086,0.0039063,0.51373,23
169,62,0.55273,0.13867,-0.03125,0.51373,25
169,62,-0.48047,0,-0.42383,-0.77059,19
169,62,-0.47461,0.16406,-0.42773,-0.77059,36
169,62,-0.087891,0.68164,0.15234,-0.77059,33
169,62,0.125,0.30664,-0.46484,-0.51373,19
169,62,0.13477,0.45703,-0.39063,-0.51373,60
169,62,-0.47461,0.20703,-0.4082,-0.51373,103
169,62,-0.044922,0.68359,0.15625,-0.51373,117
169,62,-0.046875,0.72461,0.17383,-0.51373,73
169,62,0.51953,0.38281,-0.45703,-0.51373,55
169,62,0.51172,0,-0.24414,-0.25686,25
169,62,0.55273,0.029297,-0.13867,-0.25686,33
169,62,0.11523,0.53516,-0.28125,-0.25686,59
169,62,0.57617,0.29883,0.11328,-0.25686,90
169,62,-0.044922,0.67383,0.19336,-0.25686,126
169,62,0,0.70703,0.24414,-0.25686,112
169,62,0.49414,0.41992,-0.45313,-0.25686,106
169,62,0.52148,0.28125,-0.58789,-0.25686,51
169,62,0.31641,1.2793,-0.60547,-0.25686,53
169,62,0.32617,1.4492,-0.16602,-0.25686,47
169,62,0.16406,0.41797,0.27539,0,7
169,62,0.53516,0.18164,-0.080078,0,12
169,62,0.22656,0.50781,-0.35352,0,29
169,62,-0.021484,0.66211,0.23633,0,52
169,62,0.023438,0.68945,0.28711,0,59
169,62,0.025391,0.76367,0.20117,0,47
169,62,-0.45313,1.123,0.79883,0,23
169,62,-0.51367,0.38477,1.3496,0,23
169,62,0.4043,0,-0.48242,0.25686,28
169,62,-0.28516,0.30664,0.38867,0.51373,13
169,62,0.4043,0.41016,0.21875,-0.77059,18
169,62,0.18555,0.40625,-0.48438,-0.77059,31
169,62,0.63672,0.26953,0.125,-0.77059,32
169,62,-0.41016,0.18164,-0.35352,-0.51373,13
169,62,-0.46094,0.13672,-0.38281,-0.51373,56
169,62,-0.082031,0.62695,0.18359,-0.51373,87
169,62,0.61523,0.29492,0.16797,-0.51373,99
169,62,0.60742,0.42383,0.097656,-0.51373,67
169,62,0.048828,0.78711,0.070313,-0.51373,46
169,62,0.29688,0,-0.44531,-0.25686,14
169,62,0.089844,0.45898,-0.33008,-0.25686,26
169,62,-0.46094,0.1875,-0.36133,-0.25686,46
169,62,-0.47461,0.23828,-0.39258,-0.25686,85
169,62,0.61523,0.29492,0.16992,-0.25686,119
169,62,0.39648,0.4082,-0.48438,-0.25686,111
169,62,0.048828,0.77734,0.13672,-0.25686,87
169,62,0.052734,0.82813,0.091797,-0.25686,49
169,62,-0.45313,1.2168,0.64844,-0.25686,35
169,62,-0.51367,0.89258,1.082,-0.25686,40
170,51,0.41211,0.24023,-0.22461,0,9
170,51,0.39258,0.18359,-0.37305,0,14
170,51,-0.4043,0.15625,-0.4375,0,21
170,51,0.10352,0.64063,0.11523,0,56
170,51,0.10938,0.67969,0.14453,0,67
170,51,0.51367,0.23438,-0.49023,0,39
170,51,0.47852,0.12891,-0.18164,0.25686,16
170,51,-0.57227,0,-0.15234,0.25686,29
170,51,0.21094,0.39453,-0.42188,0.25686,44
170,51,-0.39063,0.3457,-0.40234,0.25686,60
170,51,-0.39648,0.32617,-0.48047,0.25686,47
170,51,-0.53516,0,-0.42188,0.51373,14
170,51,-0.38477,0.41602,-0.24023,0.51373,19
170,51,-0.39063,0.42188,-0.32227,0.51373,23
170,51,0.044922,0.68359,0.1582,0.51373,17
170,51,-0.3457,0.375,0.13477,-1.5412,14
170,51,0.25,0,-0.51758,-0.51373,19
170,51,0.21094,0.33984,-0.4668,-0.51373,25
170,51,0.45313,0.35547,-0.32031,-0.51373,42
170,51,0.48438,0.39258,-0.32617,-0.51373,50
170,51,0.23047,0,0.48828,-0.25686,22
170,51,0.25,0.09375,0.50586,-0.25686,35
170,51,0.21094,0,0.58594,-0.25686,45
170,51,0.47461,0.38867,-0.24219,-0.25686,90
170,51,0.50586,0.38086,-0.30664,-0.25686,99
170,51,0.53711,0.38672,-0.34766,-0.25686,59
170,51,0.19727,0,0.50977,0,7
170,51,-0.39258,0,0.43164,0,11
170,51,0.058594,0.60156,0.11719,0,16
170,51,0.45313,0.26367,-0.40039,0,44
170,51,0.50586,0.23633,-0.42773,0,60
170,51,0.09375,0.7207,0.17383,0,36
170,51,0.26367,0.27344,-0.36719,0.25686,12
170,51,0.21484,0.18945,-0.49414,0.25686,23
170,51,-0.3457,0.36523,-0.35547,0.25686,40
170,51,0.021484,0.64063,0.15625,0.25686,53
170,51,0.044922,0.69531,0.097656,0.25686,45
170,51,-0.32227,0.47266,-0.013672,0.51373,12
170,51,0.21094,0.32422,-0.47852,0.51373,18
170,51,0.021484,0.63086,0.18945,0.51373,20
170,51,-0.39648,0.38867,-0.43164,0.51373,16
170,51,0.3457,0.24023,0.31836,-1.5412,12
170,51,-0.23242,0.29883,-0.42773,-0.51373,16
170,51,0.42383,0.34375,-0.28516,-0.51373,19
170,51,0.16406,0.19141,0.60938,-0.51373,41
170,51,0.17578,0.42969,0.52734,-0.51373,39
170,51,0.39258,0.125,-0.39648,-0.25686,31
170,51,0.42383,0.36328,-0.25977,-0.25686,42
170,51,0.18555,0.37109,0.51172,-0.25686,86
170,51,0.1543,0.52148,0.44531,-0.25686,89
170,51,0.11719,0.63672,0.37305,-0.25686,45
171,14,0.28516,0.53516,-0.35547,0,18
171,14,0.099609,0.24023,0.45898,-1.5412,12
171,14,0.125,0.23242,0.50781,-1.5412,13
171,14,0.30859,0.44531,-0.44922,-0.25686,47
171,14,0.11719,0.71875,0.16797,-0.25686,41
171,14,0.41992,1.3438,-0.50195,-0.25686,49
171,14,0.33594,1.4883,-0.19922,-0.25686,45
171,14,0.68164,0,0.17578,0,18
171,14,-0.24805,0.36719,0.28711,-1.5412,11
171,14,-0.072266,0.56445,-0.044922,-1.5412,9
171,14,0.066406,0.67383,0.1875,-0.25686,33
171,14,-0.74805,0,0.064453,-0.25686,39
171,14,-1.168,0.52148,-0.77344,-0.25686,35
171,14,-0.48047,1.0625,1.0039,-0.25686,35
172,41,0.38281,0.050781,-0.083984,0,105
172,41,0.42578,0.082031,-0.072266,0,97
172,41,0.41211,0.25195,-0.21289,0,54
172,41,0.44727,0.26367,-0.24023,0,94
172,41,0.46094,0.32422,-0.24609,0,84
172,41,-0.18555,0.5625,-0.29102,0,53
172,41,0.41211,0.30273,-0.13086,0.25686,32
172,41,0.42773,0.31641,-0.20703,0.25686,57
172,41,-0.23047,0.42773,-0.37695,0.25686,53
172,41,0.46484,0.32813,-0.060547,0.51373,22
172,41,-0.2793,0,-0.47852,1.5412,13
172,41,-0.29688,0,-0.48242,1.798,12
172,41,-0.3125,0.076172,0.41797,-1.5412,15
172,41,-0.23047,0.16406,0.44531,-1.2843,10
172,41,0.41211,0.14844,-0.29492,-0.51373,49
172,41,0.44727,0.1543,-0.32227,-0.51373,89
172,41,0.48047,0.19531,-0.33203,-0.51373,80
172,41,0.38281,0,-0.11523,-0.25686,205
172,41,-0.43945,0,-0.085938,-0.25686,192
172,41,0.41211,0.2168,-0.24805,-0.25686,126
172,41,0.42773,0.22656,-0.30273,-0.25686,221
172,41,0.48047,0.25391,-0.28906,-0.25686,201
172,41,-0.16406,0.53516,-0.34766,-0.25686,115
172,41,0.46094,0,-0.58398,-0.25686,45
172,41,-0.21484,0.38867,-0.35938,0,67
172,41,-0.19141,0.48828,-0.32031,0,83
172,41,0.53516,0.36914,-0.10352,0,46
172,41,-0.21484,0.40234,-0.34375,0.25686,44
172,41,0.46094,0.31641,-0.25586,0.25686,52
172,41,-0.23242,0.41992,-0.30859,0.51373,16
172,41,-0.082031,0.51758,0.066406,1.5412,9
172,41,-0.099609,0.51367,0.060547,1.798,10
172,41,-0.49414,0.18164,-0.021484,-1.5412,11
172,41,0.41211,0.32813,0.033203,-1.2843,8
172,41,0.21484,0.37305,0.30469,-0.51373,27
172,41,-0.21484,0.25195,-0.46484,-0.51373,53
172,41,-0.19141,0.40234,-0.42383,-0.51373,70
172,41,-0.19727,0.37109,-0.38867,-0.25686,152
172,41,-0.21094,0.40625,-0.41016,-0.25686,189
172,41,0.53516,0.31641,-0.2168,-0.25686,94
172,41,-0.10938,0.63086,-0.29102,-0.25686,39
173,61,0.33008,0.11133,-0.050781,0,250
173,61,0.37109,0.12695,-0.052734,0,217
173,61,0.19727,0.18164,0.45313,0,49
173,61,0.53516,0.19531,-0.033203,0,57
173,61,0.42383,0.33398,-0.29688,0,52
173,61,0.45313,0.45703,-0.14258,0,49
173,61,-0.21484,0.25781,-0.4082,0.25686,21
173,61,0.16016,0,0.55469,0.25686,50
173,61,0.19141,0.29883,-0.50195,0.25686,108
173,61,0.18555,0.44531,-0.44922,0.25686,121
173,61,0.50586,0,-0.68359,0.25686,91
173,61,0.11719,0.73828,-0.019531,0.25686,42
173,61,0.32617,1.4531,0.12305,0.25686,48
173,61,0.16016,0,-0.57031,0.51373,27
173,61,0.17383,0.32617,-0.49219,0.51373,70
173,61,0.47461,0.36133,0.2832,0.51373,96
173,61,0.50586,0,-0.70117,0.51373,82
173,61,0.11719,0.73633,-0.037109,0.51373,37
173,61,0.5,0.35742,0.035156,0.77059,17
173,61,0.49414,0.25195,0.35547,0.77059,27
173,61,0.2793,0.070313,-0.10938,-0.51373,125
173,61,0.33008,0.068359,-0.10156,-0.51373,253
173,61,0.37109,0.085938,-0.10742,-0.51373,218
173,61,0.41211,0.068359,-0.13672,-0.51373,82
173,61,0.21484,0.28125,0.39258,-0.51373,41
173,61,0.55273,0,-0.16992,-0.51373,49
173,61,0.28906,0.072266,-0.078125,-0.25686,231
173,61,0.31836,0.12305,-0.083984,-0.25686,450
173,61,0.37109,0.11133,-0.082031,-0.25686,395
173,61,0.41211,0.10352,-0.11133,-0.25686,151
173,61,0.19727,0.26172,0.41406,-0.25686,89
173,61,-0.57227,0,-0.0625,-0.25686,108
173,61,0.38477,0,-0.50195,-0.25686,63
173,61,-7.0098,0,-5.6973,-0.25686,48
173,61,-7.0508,0,-5.9551,-0.25686,60
173,61,0.51172,0.13086,-0.013672,0,41
173,61,0,0.57227,-0.0019531,0,52
173,61,-0.019531,0.61523,0.017578,0,44
173,61,0.18555,0.41016,-0.48047,0,45
173,61,0.41211,0.23047,-0.23438,0.25686,18
173,61,-0.19727,0.46875,-0.26172,0.25686,34
173,61,0.44141,0.31445,0.29102,0.25686,77
173,61,0.47461,0.33008,0.31836,0.25686,117
173,61,0.1543,0.62109,-0.29102,0.25686,84
173,61,0.4668,0,-0.58789,0.25686,33
173,61,-0.51367,0.86719,1.1035,0.25686,31
173,61,-0.33984,0,-0.52344,0.51373,20
173,61,0.44141,0.38672,0.18359,0.51373,59
173,61,0.16406,0.47461,-0.42773,0.51373,92
173,61,0.13281,0.64453,-0.24805,0.51373,75
173,61,0.4668,0.23633,-0.5332,0.51373,34
173,61,0.1543,0.30273,-0.51367,0.77059,15
173,61,0.14453,0.5293,-0.36523,0.77059,25
173,61,0.51172,0,-0.14648,-0.51373,38
173,61,-0.26758,0.21875,0.45508,-0.51373,46
173,61,0.33984,0.050781,-0.070313,-0.25686,443
173,61,-0.52734,0,-0.048828,-0.25686,81
173,61,0.017578,0.56641,-0.064453,-0.25686,97
173,61,0.039063,0.61328,-0.037109,-0.25686,54
173,61,5.8008,4.9297,1.3711,-0.25686,46
173,61,5.834,4.8301,1.7754,-0.25686,55
174,64,0.082031,0.52148,0.0039063,0,52
174,64,0,0.68164,0.16992,0,67
174,64,0,0.71875,0.20508,0,137
174,64,0,0.75586,0.23242,0,128
174,64,0,0.79102,0.26563,0,50
174,64,0,0.62891,0.19727,0.25686,32
174,64,0.021484,0.63672,0.29883,0.25686,131
174,64,0.046875,0.66211,0.3418,0.25686,262
174,64,0.025391,0.70898,0.34766,0.25686,234
174,64,0,0.75,0.36719,0.25686,90
174,64,0.76953,0.60156,-1.1895,0.25686,51
174,64,0.79102,0.19141,-1.3574,0.25686,37
174,64,0.14453,0.25,0.59375,0.51373,53
174,64,0.087891,0.39453,0.57617,0.51373,183
174,64,0.44336,0,-0.73438,0.51373,275
174,64,0.44531,0,-0.75391,0.51373,198
174,64,0.44336,0.095703,-0.70117,0.51373,72
174,64,0.10352,0.41797,0.49805,0.77059,58
174,64,0.10938,0.67188,-0.17383,0.77059,173
174,64,0.070313,0.73828,-0.095703,0.77059,220
174,64,0.39648,0.097656,-0.67773,0.77059,200
174,64,0.41797,0.29102,-0.66211,0.77059,87
174,64,0.087891,0.68164,-0.15234,1.0275,58
174,64,0.046875,0.74609,-0.011719,1.0275,76
174,64,0.3457,0.39648,-0.5918,1.0275,75
174,64,0.39063,0.48047,-0.55859,1.0275,34
174,64,0,0.44531,0.2832,-1.0275,10
174,64,0.23828,0.087891,-0.070313,-0.51373,160
174,64,0.28906,0.072266,-0.078125,-0.51373,269
174,64,0.31836,0.10547,-0.10352,-0.51373,215
174,64,0.099609,0.51172,-0.078125,-0.51373,52
174,64,0.23047,0.11328,-0.058594,-0.25686,286
174,64,0.2793,0.11133,-0.068359,-0.25686,492
174,64,0.33008,0.097656,-0.074219,-0.25686,396
174,64,0.37109,0.13672,-0.017578,-0.25686,153
174,64,0.060547,0.47852,-0.023438,-0.25686,61
174,64,0.099609,0.51758,-0.019531,-0.25686,105
174,64,0.42773,0.37695,-0.03125,-0.25686,94
174,64,0.37891,0.35352,-0.097656,0,51
174,64,0.63672,0.24414,0.16797,0,55
174,64,0.41992,0.31055,-0.53516,0,117
174,64,0.44531,0.33398,-0.5625,0,108
174,64,0.46875,0.41797,-0.55078,0,43
174,64,0.22656,0.36719,-0.49805,0.25686,31
174,64,0.41797,0.44141,-0.35547,0.25686,130
174,64,0.41992,0.43555,-0.4375,0.25686,250
174,64,0.44531,0.44922,-0.47461,0.25686,204
174,64,0.49609,0.5,-0.44922,0.25686,67
174,64,0.14453,1.4746,0.41602,0.25686,45
174,64,0.099609,1.5508,0.30273,0.25686,29
174,64,0.43359,0.47852,-0.13281,0.51373,48
174,64,0.43945,0.52148,-0.16797,0.51373,183
174,64,0.070313,0.71094,-0.2207,0.51373,266
174,64,0.048828,0.7793,-0.125,0.51373,180
174,64,0,0.83398,0.037109,0.51373,59
174,64,0.45313,0.47852,-0.019531,0.77059,52
174,64,0.46094,0.43555,0.30078,0.77059,155
174,64,0.41992,0,0.70703,0.77059,214
174,64,-0.025391,0.7793,0.13672,0.77059,179
174,64,-0.025391,0.81445,0.18555,0.77059,77
174,64,0.43945,0.41992,0.35547,1.0275,46
174,64,0.37305,0,-0.68945,1.0275,69
174,64,-0.025391,0.77344,0.16797,1.0275,69
174,64,-0.025391,0.8125,0.19141,1.0275,33
175,16,0.33203,0.18555,-0.29883,0,77
175,16,0.37891,0.19336,-0.3125,0,74
175,16,0.066406,0.49805,0.1582,0.25686,22
175,16,-0.37891,0.24219,-0.27539,1.798,11
175,16,0.34766,0,-0.35742,-0.51373,67
175,16,0.37891,0,-0.39258,-0.51373,62
175,16,0.34766,0.10742,-0.31836,-0.25686,160
175,16,0.37891,0.10547,-0.35156,-0.25686,150
175,16,-0.19727,0.24023,-0.37109,0,60
175,16,-0.21484,0.27539,-0.39648,0,62
175,16,0.36328,0.2832,-0.25781,0.25686,21
175,16,0.21484,0,0.51563,1.798,8
175,16,-0.21094,0,-0.46484,-0.51373,52
175,16,-0.21484,0,-0.48242,-0.51373,56
175,16,-0.19727,0.17773,-0.4043,-0.25686,120
175,16,-0.21484,0.20508,-0.43555,-0.25686,125
176,28,0.34961,0.36914,-0.41797,0,17
176,28,0.39648,0.41406,-0.4082,0,68
176,28,0.41992,0.43945,-0.43359,0,99
176,28,0.44531,0.49805,-0.42578,0,64
176,28,0.52148,0.60156,-0.25391,0,23
176,28,0.47852,0,0.51563,0.77059,11
176,28,0.41797,0.27344,-0.49609,-0.51373,64
176,28,0.44336,0.29883,-0.52148,-0.51373,97
176,28,0.46875,0.36133,-0.52344,-0.51373,66
176,28,0.34961,0.33008,-0.44922,-0.25686,31
176,28,0.39648,0.35547,-0.45898,-0.25686,128
176,28,0.41992,0.38086,-0.48633,-0.25686,191
176,28,0.46875,0.43555,-0.46289,-0.25686,126
176,28,0.52148,0.52734,-0.38477,-0.25686,40
176,28,0.59766,0.20117,0.19141,0,15
176,28,0.66016,0,0.26172,0,54
176,28,0.70117,0.03125,0.25781,0,82
176,28,0.74219,0,0.27734,0,54
176,28,0.025391,0.73828,0.39063,0,17
176,28,0.3125,0.375,0.19727,0.77059,9
176,28,0.68164,0.023438,0.17383,-0.51373,46
176,28,0.070313,0.66797,0.32813,-0.51373,69
176,28,0.048828,0.74805,0.25195,-0.51373,53
176,28,0.61719,0.1543,0.16992,-0.25686,27
176,28,0.66016,0.13867,0.20117,-0.25686,99
176,28,0.70117,0.16016,0.20508,-0.25686,145
176,28,0.074219,0.70898,0.34375,-0.25686,110
176,28,0.052734,0.77734,0.29883,-0.25686,39
177,20,0.43945,0.3418,-0.42969,0.25686,35
177,20,0.44336,0.32031,-0.50977,0.25686,37
177,20,0.49414,0.18359,-0.017578,-1.798,11
177,20,-0.26367,0.39258,-0.23438,-1.5412,11
177,20,-0.44727,0,0.5,-0.77059,10
177,20,-0.25,0.32617,-0.39648,-0.51373,19
177,20,0.015625,0.52539,0.042969,-0.25686,17
177,20,-0.25,0,-0.55078,-0.25686,20
177,20,0.43945,0,-0.68164,-0.25686,45
177,20,0.4668,0,-0.65039,-0.25686,50
177,20,-0.33008,0.5,-0.36914,0.25686,32
177,20,-0.37305,0.48438,-0.42969,0.25686,30
177,20,-0.26367,0.43555,-0.13867,-1.798,9
177,20,0.082031,0.43945,-0.2793,-1.5412,9
177,20,-0.26758,0.32227,-0.38867,-0.77059,9
177,20,-0.44727,0.31836,-0.16016,-0.51373,10
177,20,-0.2793,0.29102,0.33984,-0.25686,16
177,20,0,0.5625,0.10352,-0.25686,12
177,20,0.066406,0.65625,0.24414,-0.25686,38
177,20,0.09375,0.7168,0.18555,-0.25686,43
179,2,0.048828,0.50781,0.13477,-0.51373,13
179,2,0.37891,0.12109,0.3457,-0.51373,10
181,1,-0.42773,0,0.35547,-2.0549,13
182,1,-0.082031,0.33789,-0.39648,0.77059,13
183,2,0.33008,0,0.47266,0.77059,13
183,2,-0.41211,0,0.52148,0.77059,8
185,2,-0.24805,0,0.52734,-0.77059,10
185,2,-0.033203,0.033203,0.52539,-0.77059,8
186,2,-0.033203,0.52539,0.035156,1.5412,11
186,2,0.24805,0.45703,-0.09375,1.5412,9
189,2,-0.099609,0.28711,-0.43164,1.798,15
189,2,0.47852,0.050781,-0.2168,1.798,11
191,4,0.44727,0,0.53711,-0.51373,12
191,4,0,0.57227,-0.0039063,-0.25686,11
191,4,0.035156,0.56055,-0.10352,-0.51373,9
191,4,-0.51758,0.23828,0.041016,-0.25686,9
195,2,-0.36328,0.34961,-0.15625,0.77059,14
195,2,-0.33008,0.37891,-0.16016,0.77059,14
196,10,-0.16406,0.46484,-0.18555,0,14
196,10,-0.16406,0.43555,-0.24805,0.25686,40
196,10,-0.18164,0.46875,-0.16016,0.51373,22
196,10,0.082031,0.51172,0.099609,-0.51373,12
196,10,0.11523,0.49414,0.14453,-0.25686,24
196,10,0.39648,0.20117,-0.28516,0,11
196,10,0.099609,0.46289,0.23242,0.25686,36
196,10,0.41211,0.25977,-0.20117,0.51373,17
196,10,0.44531,0,-0.4082,-0.51373,9
196,10,0.44531,0,-0.31836,-0.25686,18
197,20,0.44531,0,-0.34375,0,34
197,20,0.17578,0.63672,0.24023,0,64
197,20,0.1875,0.68555,0.23242,0,86
197,20,0.17383,0.73828,0.22266,0,57
197,20,0.44531,0,-0.30859,0.25686,69
197,20,0.17578,0.61328,0.29688,0.25686,120
197,20,0.16406,0.67383,0.27734,0.25686,156
197,20,0.17383,0.7207,0.27734,0.25686,103
197,20,0.14844,0.17188,0.47656,0.51373,34
197,20,0.16406,0.65625,0.31641,0.51373,67
197,20,0.16406,0.25,0.43359,0,32
197,20,0.52734,0,-0.48047,0,50
197,20,0.56055,0.20703,-0.44922,0,75
197,20,0.59375,0.26563,-0.45117,0,52
197,20,0.16406,0.19531,0.46094,0.25686,65
197,20,0.52734,0.26758,-0.38086,0.25686,94
197,20,0.53711,0.33008,-0.40039,0.25686,135
197,20,0.56836,0.36523,-0.41016,0.25686,93
197,20,0.42773,0.13672,-0.27539,0.51373,32
197,20,0.53711,0.37891,-0.35547,0.51373,65
198,16,0.46094,0.16016,-0.19922,0,31
198,16,0.5,0,-0.31055,0,31
198,16,0.19727,0.74219,0.19141,0,51
198,16,0.44531,0.1582,-0.23438,0.25686,51
198,16,0.48242,0.037109,-0.30469,0.25686,55
198,16,0.19727,0.72461,0.25,0.25686,98
198,16,0.47852,0.15234,-0.16406,0.51373,25
198,16,0.48242,0.17383,-0.25195,0.51373,25
198,16,0.18164,0.44727,-0.21289,0,21
198,16,0.19727,0.36523,0.39258,0,17
198,16,0.66797,0.099609,-0.41211,0,33
198,16,0.18164,0.45898,-0.1875,0.25686,39
198,16,0.19727,0.40625,0.35156,0.25686,30
198,16,0.64258,0.27148,-0.37305,0.25686,58
198,16,-0.2793,0,0.47656,0.51373,14
198,16,0.017578,0.55664,-0.13086,0.51373,15
199,16,0.49414,0.18164,-0.021484,0,11
199,16,0.5,0.22852,-0.15625,0,18
199,16,0.47852,0.22266,0.013672,0.25686,24
199,16,0.51758,0.21484,-0.11133,0.25686,35
199,16,0.46094,0.25391,-0.015625,0.51373,20
199,16,-0.048828,0.51953,0.074219,1.5412,11
199,16,0.39258,0.41211,-0.041016,1.5412,12
199,16,0.3125,0,-0.46875,-1.5412,9
199,16,-0.33008,0.39648,-0.11133,0,9
199,16,-0.33984,0,0.50781,0,14
199,16,-0.2793,0.41992,-0.15234,0.25686,13
199,16,-0.125,0.55664,0.0058594,0.25686,24
199,16,-0.26367,0.39063,-0.23633,0.51373,12
199,16,0.3457,0.36133,0.16406,1.5412,10
199,16,-0.017578,0.56836,0.058594,1.5412,8
199,16,-0.3125,0.24219,-0.34961,-1.5412,7
200,5,0.51172,0.10352,-0.082031,0,14
200,5,0.51172,0.11133,-0.070313,0.25686,33
200,5,0.53516,0.17188,-0.099609,0.25686,30
200,5,0.41211,0,0.47656,-1.5412,11
200,5,-0.41211,0.26953,-0.18945,-1.5412,10
201,2,0.51172,0,0.40234,-1.2843,12
201,2,-0.24805,0.45313,0.11133,-1.2843,12
202,4,0.125,0.50781,0.23047,-1.2843,12
202,4,-0.42773,0,-0.42188,-0.77059,17
202,4,-0.33984,0.42578,-0.17383,-1.2843,9
202,4,0.21484,0.31055,0.42773,-0.77059,12
204,2,0.25,0.3418,0.38281,0.51373,13
204,2,-0.53516,0.19727,-0.029297,0.51373,13
205,2,0.51172,0,-0.23633,-1.5412,12
205,2,-0.33008,0.17773,0.37109,-1.5412,7
208,3,-0.53516,0.19531,-0.033203,1.798,18
208,3,0.3457,0.33398,-0.2168,-2.0549,10
208,3,-0.46094,0,-0.32813,-2.0549,7
210,4,-0.033203,0.52148,-0.078125,-1.798,9
210,4,0,0.42578,-0.3125,-1.5412,13
210,4,-0.46094,0.027344,0.25391,-1.798,8
210,4,-0.23047,0.375,0.29102,-1.5412,9
212,4,-0.52734,0,0.26367,0.77059,11
212,4,0.3125,0.023438,0.42383,1.0275,11
212,4,-0.2793,0.31641,-0.31445,0.77059,10
212,4,-0.49414,0,0.25391,1.0275,10
213,6,-0.16406,0.49023,-0.099609,-1.5412,15
213,6,-0.19727,0.50195,-0.19141,-1.5412,16
213,6,0.41211,0.31641,0.091797,-1.2843,14
213,6,-0.36328,0,0.39258,-1.5412,13
213,6,-0.41016,0,0.49023,-1.5412,13
213,6,-0.16406,0.5,-0.042969,-1.2843,14
214,10,-0.32227,0.43164,-0.19336,1.798,12
214,10,0.015625,0.52734,-0.017578,-2.0549,9
214,10,-0.28516,0.28711,0.40234,-2.0549,16
214,10,0.42773,0.24609,-0.18555,-0.77059,13
214,10,-0.33984,0.16797,0.42773,-0.77059,11
214,10,-0.125,0.54102,-0.13672,1.798,9
214,10,0.066406,0.52148,-0.037109,-2.0549,9
214,10,0.072266,0.56641,-0.041016,-2.0549,11
214,10,-0.16406,0.28125,-0.41602,-0.77059,13
214,10,-0.14258,0.41992,-0.35938,-0.77059,11
215,2,0.099609,0.46289,-0.23047,1.0275,8
215,2,0.46094,0,-0.27734,1.0275,8
216,6,0.41016,0.36328,-0.16016,1.2843,15
216,6,0.46094,0.25195,-0.041016,1.798,12
216,6,-0.42773,0.28906,0.10547,-2.0549,12
216,6,-0.32227,0,0.51758,1.2843,10
216,6,0.082031,0.1543,-0.49805,1.798,11
216,6,-0.14844,0.37695,0.33594,-2.0549,8
217,8,-0.39648,0,-0.35352,0.77059,13
217,8,-0.29688,0.43555,0.011719,1.798,15
217,8,-0.44531,0.046875,-0.2793,-0.77059,13
217,8,-0.23242,0,0.54492,-0.77059,14
217,8,-0.18164,0.4707,0.1543,0.77059,8
217,8,-0.49414,0,-0.49219,1.798,11
217,8,-0.23047,0.20313,0.42773,-0.77059,12
217,8,-0.51758,0.23047,-0.072266,-0.77059,11
220,2,-0.13281,0.49805,-0.11523,-1.798,13
220,2,0.51172,0,-0.21875,-1.798,9
221,2,-0.57227,0,0.23047,-1.798,12
221,2,-0.23242,0.51758,-0.076172,-1.798,12
224,2,0.29688,0.40234,-0.16602,1.798,11
224,2,-0.14844,0.49219,-0.11523,1.798,11
225,2,-0.48047,0.3457,-0.16602,0.77059,16
225,2,0.38477,0.29492,-0.37891,0.77059,10
231,2,-0.18164,0.45313,-0.20117,-2.0549,12
231,2,0,0.27539,0.44922,-2.0549,8
233,2,0.23047,0.21875,0.41992,-0.51373,9
233,2,-0.16406,0.48438,-0.12891,-0.51373,9
234,2,0.21484,0.44727,-0.18164,1.5412,11
234,2,-0.16406,0.4707,-0.17383,1.5412,11
236,2,0.16406,0.25781,0.42969,-2.0549,8
236,2,-0.33008,0.042969,-0.41016,-2.0549,8
237,4,0.44531,0.19141,-0.20898,1.0275,11
237,4,-0.57227,0,-0.36914,1.0275,13
237,4,-0.36328,0,-0.49219,1.0275,11
237,4,-0.375,0,-0.44727,1.0275,13
238,2,0.46094,0.20313,-0.15625,1.5412,11
238,2,-0.42773,0.15234,0.26758,1.5412,9
240,3,0.16406,0.48633,0.11914,-1.5412,16
240,3,0.099609,0.41797,0.30664,-1.2843,12
240,3,-0.39648,0,0.48633,-1.2843,7
241,4,-0.36328,0.32813,0.19727,1.0275,10
