Frame,Obj,X,Y,Z,Doppler,Intensity
32,64,0.32227,0.12305,-0.19531,-1.5412,117
32,64,-0.19727,0.48633,0.048828,-0.77059,32
32,64,-0.25,0.48828,-0.16016,-0.77059,31
32,64,-2.7676,0,-2.2676,-0.77059,56
32,64,-0.26172,0.35156,-0.039063,-0.51373,301
32,64,-0.28711,0.38672,-0.033203,-0.51373,320
32,64,-0.3125,0.40234,-0.13477,-0.51373,160
32,64,-0.375,0.375,-0.21094,-0.51373,164
32,64,-0.4043,0.44141,-0.14453,-0.51373,151
32,64,2.1973,1.6348,0.63867,-0.51373,151
32,64,2.1426,1.7988,0.58008,-0.51373,143
32,64,1.9609,2.2129,-0.4375,-0.51373,158
32,64,-1.8008,0,2.8184,-0.51373,222
32,64,-0.23438,0.31641,-0.037109,-0.25686,281
32,64,-0.26172,0.35352,-0.011719,-0.25686,730
32,64,-0.28711,0.38867,0.0019531,-0.25686,764
32,64,-0.33008,0.36133,-0.19727,-0.25686,361
32,64,-0.375,0.38867,-0.1875,-0.25686,333
32,64,-0.4043,0.44531,-0.13281,-0.25686,304
32,64,-0.20508,0.5625,-0.27539,-0.25686,193
32,64,2.1973,1.4688,0.96094,-0.25686,206
32,64,2.2324,1.5449,0.88867,-0.25686,198
32,64,1.9609,2.2539,-0.056641,-0.25686,337
32,64,-1.8008,0,-2.9883,-0.25686,485
32,64,-1.8262,0,2.9316,-0.25686,450
32,64,-1.8535,0.72656,2.4023,-0.25686,276
32,64,-0.13281,0.50586,-0.076172,0,132
32,64,-0.17773,0.54102,0.048828,0,143
33,64,-0.13281,0.32422,0.029297,0,856
33,64,-0.16016,0.35938,0.041016,0,2266
33,64,-0.17773,0.39648,0.068359,0,2641
33,64,-0.21094,0.4082,0.15039,0,1584
33,64,-0.066406,0.51563,-0.089844,0,665
33,64,-0.10742,0.43164,-0.35938,0,136
33,64,-0.1543,0.57031,-0.16992,0,199
33,64,2.4473,1.5508,-0.14063,0,144
33,64,2.4844,1.5801,-0.042969,0,155
33,64,2.1484,1.9297,0.76953,0,113
33,64,2.3691,1.8555,0.37305,0,268
33,64,2.4043,1.9023,0.26758,0,254
33,64,-0.12305,0.375,-0.023438,0.25686,446
33,64,-0.16406,0.38281,-0.13867,0.25686,579
33,64,-0.044922,0.48047,0.019531,0.25686,976
33,64,-0.082031,0.52148,0.0019531,0.25686,977
33,64,-0.14258,0.41211,-0.36914,0.25686,241
33,64,-0.019531,0.61328,-0.056641,0.25686,276
33,64,0.12305,0.88281,-0.97266,0.25686,120
33,64,2.7891,1.2832,0.20703,0.25686,133
33,64,3.0234,0.76758,0.095703,0.25686,144
33,64,-0.041016,0.42773,0.087891,0.51373,202
33,64,-0.076172,0.47656,0.039063,0.51373,564
33,64,-0.082031,0.51953,0.03125,0.51373,544
33,64,-0.33984,0,0.54102,0.51373,138
33,64,0,0.61133,-0.070313,0.51373,185
33,64,0.021484,0.59961,-0.27148,0.51373,91
33,64,2.8848,1.0449,0.23047,0.51373,105
33,64,3.0234,0.73242,0.25,0.51373,121
33,64,3.0664,0.66211,0.41992,0.51373,77
33,64,0.099609,0,-0.52148,0.77059,55
33,64,0.10742,0.22461,-0.51563,0.77059,92
33,64,0.32617,0.44531,0.27148,0.77059,89
33,64,0.26758,0.32813,0.38281,1.0275,33
33,64,0.28906,0.40039,0.36719,1.0275,41
33,64,-0.099609,0.24219,-0.45703,1.2843,22
33,64,0.26758,0,0.51563,1.2843,23
33,64,-0.099609,0.44922,-0.25977,1.5412,51
33,64,-0.089844,0.52344,-0.21094,1.5412,36
33,64,-0.099609,0.41602,-0.31055,1.798,54
33,64,-0.089844,0.48633,-0.28711,1.798,43
33,64,-0.26367,0.35938,-0.28125,-2.0549,55
33,64,-0.25,0.30664,-0.41211,-2.0549,38
